start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1031,2022-12-16,2023-01-13,0.22421131991844914,0.13647196201906872,1.6429112368672543,0.14993462753044004,1.4953938500492776,0.18442117959128088,1.2157568909132468,True,False,0.4944973597709105,0.35480211741367507
1032,2022-12-19,2023-01-16,0.21826564843928675,0.1310669211213579,1.6652992728591642,0.1386637831395439,1.5740638506857683,0.16571122047002343,1.3171446557462911,True,False,0.5148925018387266,0.35280759200286205
1033,2022-12-20,2023-01-17,0.21872577237200058,0.13108707940355488,1.6685532500014573,0.13814151727543725,1.5833456638230505,0.16626039937135415,1.315561451789018,True,False,0.5148642376074483,0.3548061170923207
1034,2022-12-21,2023-01-18,0.19919509004919955,0.1297943298209439,1.5346979357572597,0.13620286266671272,1.4624882777730472,0.16238554660543797,1.2266799244959952,True,False,0.5201176449773022,0.35213785090566385
1035,2022-12-22,2023-01-19,0.2663551860293852,0.13549701030740027,1.965764303028596,0.12155424158155632,2.1912455095256815,0.1623079410775063,1.641048393942682,True,False,0.49805887035788127,0.37018965702942513
1036,2022-12-23,2023-01-20,0.32148305174237934,0.147770517347528,2.175556108978848,0.1357006370179316,2.3690607414016656,0.18458562815453933,1.7416472504198774,True,False,0.45645581125696827,0.37061062160728353
1037,2022-12-26,2023-01-23,0.33240616369737236,0.15234948719402389,2.1818659834019543,0.14342353405063923,2.3176542531716455,0.19287219437273334,1.723453008757623,True,False,0.442704691820733,0.37008525866473996
1038,2022-12-27,2023-01-24,0.3197059078345383,0.1510362046240306,2.1167501436517924,0.1408350113185043,2.2700740734951905,0.19218396114518121,1.663541046450923,True,False,0.44658965491027636,0.3695839532802022
1039,2022-12-28,2023-01-25,0.34625772298775453,0.15460687255170116,2.239601107460243,0.153145703234532,2.260969231748441,0.2021127613648316,1.7131907982926837,True,False,0.43622164841641525,0.3692645080574892
1040,2022-12-29,2023-01-26,0.3247726663325317,0.15635686979648214,2.0771243806253197,0.15189466945327065,2.138143935541107,0.21054913797232605,1.5425029494787998,True,False,0.43136908413111585,0.3638911354792047
1041,2022-12-30,2023-01-27,0.3193186358285205,0.1578732653642429,2.0226264091756967,0.15064367278199517,2.119694972457451,0.21452625137798778,1.4884828023489405,True,False,0.4272921269845642,0.36186897786608324
1042,2023-01-02,2023-01-30,0.28768261493240377,0.14752258008946542,1.9500920791782381,0.1367052845712049,2.1044001030008475,0.18892860249157717,1.5227054619494644,True,False,0.45741126583150776,0.36180967903082456
1043,2023-01-03,2023-01-31,0.2741356907350338,0.1467647707053311,1.8678575888312692,0.1376751177344582,1.9911781827110897,0.1907128436333991,1.4374264759115838,True,False,0.4598392392152943,0.3631317756000594
1044,2023-01-04,2023-02-01,0.19734536422807356,0.1472970026847467,1.33977854695688,0.08760603800468207,2.252645693411298,0.17668579817298022,1.1169282775906362,True,False,0.45814991271692607,0.33395254380710193
1045,2023-01-05,2023-02-02,0.1477825263279343,0.1447704614072964,1.0208057976147755,0.08304734552488771,1.7794972902974566,0.17554271702880522,0.8418607665944028,True,False,0.46631854287042807,0.32539668472570327
1046,2023-01-06,2023-02-03,0.0805869013869464,0.14620648703892808,0.5511855391579842,0.09048595103264834,0.8906012532030496,0.19445536296992444,0.4144236505290441,True,False,0.4619659277644376,0.3839925811672269
1047,2023-01-09,2023-02-06,0.10435488106383471,0.14581445076379954,0.7156689924572432,0.12142625138743646,0.8594095582418015,0.2277276215595059,0.4582442847696737,True,False,0.4634413469475231,0.399894961885883
1048,2023-01-10,2023-02-07,0.20677344764009956,0.14778918015677206,1.3991108646841268,0.09951249287614447,2.0778642124607867,0.19941906817108399,1.0368790183228926,True,False,0.45707321165229714,0.3627938171855694
1049,2023-01-11,2023-02-08,0.2052847120567872,0.14997417912250555,1.3688003712232462,0.09731346396274783,2.1095201393239007,0.19722496401886933,1.0408657599610298,True,False,0.45041005101919274,0.36438126653662456
1050,2023-01-12,2023-02-09,0.17831984875983758,0.14604883039539235,1.220960471077236,0.10445387805239853,1.7071635068483022,0.19311161926101808,0.9234030010323341,True,False,0.4625894565245816,0.3652739456619086
1051,2023-01-13,2023-02-10,0.04490014205747843,0.17296684209825322,0.2595881471430984,0.08444007764029172,0.5317397059812001,0.2074409323815832,0.2164478415228368,True,False,0.39059160331084763,0.33836535295018005
1052,2023-01-16,2023-02-13,0.03200114047264817,0.174627864295437,0.1832533462042939,0.08802747555814858,0.3635358195806612,0.2120813882976599,0.15089084775196782,True,False,0.386869362837901,0.3359263922704046
1053,2023-01-17,2023-02-14,0.04828383777414935,0.16864063957916056,0.28631199392175416,0.08740147217085649,0.5524373511668298,0.2038247494354926,0.2368889838347646,True,False,0.4006221451538474,0.3363442577958924
1054,2023-01-18,2023-02-15,0.006826371359728551,0.16620270611908886,0.04107256445534206,0.10271230316945462,0.06646108741682497,0.2097574941518378,0.032544111891359286,True,False,0.4064803893452186,0.3482378225247314
1055,2023-01-19,2023-02-16,0.0034772360775618166,0.15146817912830374,0.022956875150762616,0.09895511521105409,0.03513952836238405,0.17157808287208762,0.02026620194931374,True,False,0.4460983275829011,0.34637339425641095
1056,2023-01-20,2023-02-17,-0.006519792715859298,0.15157362486560796,-0.04301403177261243,0.09563881919424251,-0.0681709871659707,0.1694943161957775,-0.03846614365716247,True,False,0.4458280747010841,0.33454849485988936
