start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1051,2023-01-13,2023-02-10,0.09360188603782346,0.07893576371386801,1.1857981937961386,0.06372969077092633,1.4687327822485672,0.09728390605158435,0.9621518073934191,True,False,0.8255787366958774,0.33836535295018005
1052,2023-01-16,2023-02-13,0.08300564753323125,0.07820638430074352,1.0613666425752675,0.06388060168611101,1.2993873780509244,0.09419799620550355,0.8811827308103781,True,False,0.8333917375551368,0.3359263922704046
1053,2023-01-17,2023-02-14,0.0699194685473572,0.07354813957895287,0.9506626401106946,0.06599662429452145,1.0594400743184889,0.0883891545973763,0.791041263669159,True,False,0.8866373295041811,0.3363442577958924
1054,2023-01-18,2023-02-15,0.0975769365533094,0.07689839492251664,1.268907324419822,0.059545195795434575,1.6387037652631378,0.0890642046740472,1.09557972151008,True,False,0.8474821505318811,0.3482378225247314
1055,2023-01-19,2023-02-16,0.1091088194349737,0.08237933217674036,1.3244683654498035,0.06625016444841073,1.6469214883222998,0.09989538409195345,1.0922308415626023,True,False,0.7906639303778662,0.34637339425641095
1056,2023-01-20,2023-02-17,0.09611285412613585,0.08262694399403914,1.1632144368436235,0.06731866986752234,1.427729548359736,0.10167709245191325,0.9452753988966696,True,False,0.7884442948905468,0.33454849485988936
1057,2023-01-23,2023-02-20,0.08915873052827156,0.08316215313023681,1.072107048366626,0.06784018197568188,1.3142466298252495,0.10162116368474582,0.8773638019425183,True,False,0.7833361385819082,0.329518777434566
1058,2023-01-24,2023-02-21,0.0912061835962109,0.08312819075017984,1.097175131241667,0.06740108947462378,1.3531855984397645,0.10146123876626313,0.8989263752862621,True,False,0.7835796296413128,0.3256448381701616
1059,2023-01-25,2023-02-22,0.0896064406073986,0.08438700352681,1.061851195829348,0.06792406861456042,1.3192148591079875,0.10306919010904461,0.8693814369997207,True,False,0.7717768940823901,0.32578860769912704
1060,2023-01-26,2023-02-23,0.08924271402050085,0.08434217906468158,1.058103015717214,0.06743861618342037,1.3233176934974085,0.10281425679005701,0.8679994079296924,True,False,0.7720701904952468,0.3245097973155087
1061,2023-01-27,2023-02-24,0.09121107902308868,0.08441132881778687,1.0805549480210173,0.06658437302345858,1.36985714337137,0.10290385690397803,0.8863718209143497,True,False,0.7712633569790706,0.3312796255654914
1062,2023-01-30,2023-02-27,0.09123832882748842,0.08458257841741434,1.0786893771105912,0.06751854024011046,1.351307781581552,0.10306523589759518,0.8852483384226871,True,False,0.7697261369022187,0.3332070124482381
1063,2023-01-31,2023-02-28,0.09157144342089271,0.08109052886323022,1.1292495523779347,0.06440139639608032,1.4218859923115899,0.09853880740565132,0.9292931975919263,True,False,0.8030194089576947,0.3337416738776466
1064,2023-02-01,2023-03-01,0.12685455735192822,0.09042270356492305,1.4029060440649983,0.09546870616652019,1.3287553843105784,0.11275240212516062,1.1250718828243989,True,False,0.7197296722652465,0.3648474342905742
1065,2023-02-02,2023-03-02,0.11633840648610702,0.09500756648188227,1.2245172757718459,0.08860700342050593,1.3129707810340343,0.11662962315786385,0.997503064282711,True,False,0.6846665450014784,0.3622390197398989
1066,2023-02-03,2023-03-03,0.1167554027553627,0.09559817885328592,1.2213140894090322,0.08187238441887346,1.426065743462675,0.1186301329909247,0.9841968462118691,True,False,0.680446613926399,0.3649905163043823
1067,2023-02-06,2023-03-06,0.09844043943563098,0.09532535147927347,1.0326784838242618,0.08428686472081022,1.167921475804121,0.13626477867852677,0.7224202790353461,True,False,0.6828684325383501,0.31014844652355716
1068,2023-02-07,2023-03-07,0.0009875317300883863,0.11098438721122639,0.008897933798642397,0.04113874862679079,0.0240049044526667,0.06683599553001857,0.01477544730585854,True,False,0.5862806249956374,0.30346098010649875
1069,2023-02-08,2023-03-08,-0.0066471655068629405,0.10421351625012586,-0.06378410158341541,0.02554898294377576,-0.2601733901302839,0.05908898147210365,-0.11249416289230027,True,False,0.6245091555383488,0.3003309125260575
1070,2023-02-09,2023-03-09,-0.03125381922813198,0.11645601045711892,-0.26837446264433185,0.033766121218990953,-0.9255969622757266,0.055823326737401105,-0.5598702380306585,True,False,0.5586121205980209,0.29661222486080996
1071,2023-02-10,2023-03-10,-0.06915775948616557,0.10553329859269964,-0.6553169512219683,0.05644368070088532,-1.2252524751646967,0.06970340737546882,-0.9921718620387662,True,False,0.6166196406973705,0.29764025194706734
1072,2023-02-13,2023-03-13,-0.15106015589880956,0.07297633655162927,-2.069988204901702,0.052163574265448716,-2.8958935047299166,0.08182575277816086,-1.8461199655364153,True,False,0.8929536462001597,0.3059310683013814
1073,2023-02-14,2023-03-14,-0.14384258435677003,0.06425760764198252,-2.2385300299102777,0.04426399749486936,-3.2496519179823924,0.06384156887413706,-2.2531179432691273,True,False,1.0151157909825939,0.30400227134360747
1074,2023-02-15,2023-03-15,-0.030174467635988196,0.04876396323844445,-0.6187862025988753,0.05142795073348467,-0.5867328409090514,0.14086308154767826,-0.21421132708767962,True,False,1.3447784381088574,0.3560287647262286
1075,2023-02-16,2023-03-16,-0.018454768403289613,0.04538546667142793,-0.4066228631490016,0.04911581605712774,-0.3757398305634268,0.11466008657268177,-0.160951983858754,True,False,1.4474324794251097,0.35650498658790125
1076,2023-02-17,2023-03-17,-0.016085275212192905,0.04478859966007035,-0.35913771214716383,0.04860800045334195,-0.3309182657622978,0.11064156211646482,-0.14538185203188864,True,False,1.4672186293990155,0.35857225076869914
1077,2023-02-20,2023-03-20,-0.027244773270128864,0.04445245835098709,-0.6128968853648087,0.04479142625434776,-0.6082586679740813,0.11615286873706589,-0.23455962445320735,True,False,1.4785762580573256,0.37445448483409033
1078,2023-02-21,2023-03-21,-0.026067300774897956,0.04418525284245466,-0.5899547721915858,0.04423159835233885,-0.5893366223678324,0.11480049441588472,-0.22706610200183142,True,False,1.4877492954045166,0.3752993874312288
1079,2023-02-22,2023-03-22,-0.021733168448338596,0.04357921430889062,-0.4987049168508024,0.042524618122342,-0.5110726305833705,0.11107964175026577,-0.19565392997215528,True,False,1.508991310705186,0.3787279088956596
1080,2023-02-23,2023-03-23,-0.016885763456708554,0.04359310844153953,-0.38734937838519085,0.04029618267965364,-0.419041267281988,0.11374221011933226,-0.1484564388101208,True,False,1.5082604047856878,0.40710310655021
1081,2023-02-24,2023-03-24,-0.0020715174174778467,0.04300215368788411,-0.04817241091023537,0.0412284131970878,-0.05024489804095031,0.09762966346428716,-0.021218114904550563,True,False,1.5297041036222299,0.42649037217534475
1082,2023-02-27,2023-03-27,-3.0002509355662112e-05,0.042626487129991,-0.0007038466309496343,0.03971140620600251,-0.0007555136476412948,0.09847611168345459,-0.0003046678919665648,True,False,1.5432875753005295,0.41642892430020845
1083,2023-02-28,2023-03-28,0.004673317553385728,0.04242105138970021,0.11016505721308936,0.04061426229686856,0.11506592239017596,0.09749741788074487,0.04793273150168912,True,False,1.5507715741015513,0.4251030593553941
