start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
94,-0.050555957111646295,-0.33699058559790457,0.15002186788674685,-0.8310512030911841,0.060833745169488945,-0.43348852041949393,0.11662582682171714,0.43046229958161164
95,-0.044948746888493034,-0.2934414676128607,0.15317789695556666,-0.6725211353325583,0.06683618480817871,-0.35783209334780386,0.12561407353924506,0.42158542900271134
96,-0.03058411234433769,-0.1934476964987299,0.15810016297887783,-0.40415088305714286,0.07567498581962372,-0.2372275490931706,0.12892310552146644,0.408439635407253
97,-0.06403341693474113,-0.3990085671855378,0.1604813084250539,-0.9603689326830945,0.06667585211845985,-0.49252121597509574,0.1300114895720126,0.4023507245310864
98,-0.07708047189987131,-0.4848965664195689,0.15896270924132613,-1.19096792824213,0.06472086281420036,-0.6246388305397448,0.12340006437522748,0.40619311867241564
99,-0.07778138454053013,-0.45789253097066557,0.16986820985187268,-1.102521024362346,0.07054866331053937,-0.5719049694852085,0.13600403684294587,0.38006713085155835
100,-0.14050215789543807,-0.8247890409041582,0.17034920558766814,-1.269150252807527,0.11070569271418326,-0.9256332607571334,0.15179030816212521,0.3788600437325838
101,-0.1613643742794151,-0.9308464659340117,0.1733522983486885,-1.2212292862225247,0.1321327420656143,-0.9482446996168216,0.17017165964083028,0.37228484548469337
102,-0.17494216767915027,-1.0750253658190054,0.16273306029934562,-1.464145550594556,0.11948413708467048,-1.223681626612038,0.14296379374715804,0.3965781192510304
103,-0.1644708334214966,-1.0268907873075992,0.160163900050873,-1.5260614951301972,0.10777470891332898,-1.244571880542833,0.13215052982698028,0.4029494494382974
104,-0.13194340058711201,-0.8130512813687725,0.16228176944138775,-1.109001695075222,0.11897493139373651,-1.0412571280244394,0.12671548365526789,0.39767081934455656
105,-0.18245063926634877,-1.0852837514027363,0.16811330588017204,-1.6536886461037061,0.110329498661205,-1.3368678417569242,0.13647619724816662,0.3837912560991498
106,-0.21448120835107468,-1.1644584640822193,0.1841896598004639,-1.8487628406356165,0.11601337047500082,-1.3715110239972836,0.15638314574094117,0.35022820043617114
107,-0.3155982773699724,-2.0060804876492533,0.15732084495761878,-4.442331932964982,0.07104338039848591,-3.651568064569155,0.08642815135563126,0.40987421750196446
108,-0.3091835703557463,-2.0916301380856885,0.14781942788351612,-4.783274729535039,0.06463847214266127,-3.6354851152020045,0.08504602840013735,0.43631992270172915
109,-0.273785681825604,-1.7498681014422224,0.15646075358477177,-3.3312827151233257,0.08218626434276333,-2.923818425541409,0.09363976895210467,0.4123600184088483
110,-0.28820212089263214,-1.7724526841974777,0.1626007415950417,-3.423799999386153,0.084176097010428,-2.6986724103958863,0.10679403686880018,0.39676308670142124
111,-0.31561888783028047,-1.964745213765598,0.1606411282332993,-3.56201549589182,0.08860682616184383,-2.8246474153380485,0.11173744592562106,0.40156060688628026
112,-0.325771891796797,-2.027687748564055,0.16066176462697399,-3.6714534888172627,0.08873104147691178,-2.9324207682212564,0.11109316075209877,0.4014875142302881
113,-0.3384999016136394,-2.1002630964545173,0.1611702372836364,-3.772418639627211,0.08973020598983411,-3.086784588497733,0.10966100546017678,0.4001931363590143
