start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1543,2024-12-03,2024-12-31,0.18128004527028552,0.11677362390896023,1.5524057505624402,0.04779687177973181,3.7927177767135176,0.12890986792872577,1.4062542160893003,True,False,0.5540054172717737,0.27390876134592596
1544,2024-12-04,2025-01-01,0.19077261999580342,0.1172066883026031,1.6276598439780885,0.0376256507813669,5.070280939573236,0.10761483512352378,1.7727353275859081,True,False,0.5518785490729362,0.2701983038524167
1545,2024-12-05,2025-01-02,0.19274281893505907,0.1254102535115241,1.5368984077314516,0.042760635577278515,4.507482555696056,0.13956419399098993,1.3810334400491167,True,False,0.5156479954806493,0.2645513472796208
1546,2024-12-06,2025-01-03,0.18031533596623603,0.13857105918624293,1.3012481612332034,0.06721659920138996,2.682601293558263,0.36091094381728767,0.49961171600693066,True,False,0.4665817090663256,0.25278596348942556
1547,2024-12-09,2025-01-06,0.2876443495396559,0.13887823283902387,2.0711982263849036,0.07464980395209589,3.8532498990116895,0.13332025616031254,2.1575442308914745,True,False,0.46543685402132795,0.3086932414826806
1548,2024-12-10,2025-01-07,0.13287254834407414,0.1071083066733211,1.2405438240129558,0.08580678793668647,1.548508591675937,0.21980263281238568,0.6045084476194085,True,False,0.6043487341328342,0.30704581098132855
1549,2024-12-11,2025-01-08,0.13061400003920268,0.0963341986033174,1.355842493453875,0.07639476080686639,1.7097245761317057,0.16239250206759706,0.8043105338991183,True,False,0.6722407214357707,0.31015135344123546
1550,2024-12-12,2025-01-09,0.12794052645678727,0.09662100050025697,1.3241482265177642,0.07523450337664572,1.7005565360919568,0.1629126435130359,0.7853320877857449,True,False,0.6701934899015695,0.30823939392834176
1551,2024-12-13,2025-01-10,0.1224022465273035,0.09668023056792721,1.266052488789878,0.07412115202000666,1.651380789309169,0.15568314824206608,0.7862266912600244,True,False,0.6696803128465787,0.3180711398579546
1552,2024-12-16,2025-01-13,0.09236589267783953,0.0890958607243526,1.0367024003910108,0.07979216187476977,1.157581026853285,0.13475324189444518,0.6854446793212702,True,False,0.7272314203287311,0.31575606674502626
1553,2024-12-17,2025-01-14,0.1291419449883789,0.08179709471035139,1.578808458242662,0.06325557286529881,2.041589999720396,0.11428797211928732,1.1299696949175704,True,False,0.7923880725903539,0.3418742517790608
1554,2024-12-18,2025-01-15,0.13183274449274238,0.08127810946929452,1.6219957052833092,0.06359291440523222,2.073072852938717,0.11284992965212395,1.1682129080552879,True,False,0.797530250222929,0.3439542293981094
1555,2024-12-19,2025-01-16,0.13200631043163705,0.08138451999234875,1.62200760591876,0.06318144658805797,2.0893207984349598,0.11206217679900035,1.1779738195556326,True,False,0.7964570949301403,0.34470723822615085
1556,2024-12-20,2025-01-17,0.07330212956228438,0.09695234478907806,0.7560635044129645,0.04657269809057623,1.5739292024637226,0.12187127644944294,0.6014717470584057,True,False,0.6683046862821151,0.3039238366917729
1557,2024-12-23,2025-01-20,0.06387004736785144,0.09247873721192755,0.6906457559155958,0.039103721543520216,1.6333495853270057,0.09969388045084204,0.6406616642768265,True,False,0.700691295464058,0.2700886228522057
1558,2024-12-24,2025-01-21,0.1395965530848256,0.0824559183179574,1.6929840323471845,0.07315267691889679,1.908290427151341,0.11710572162131878,1.1920557864476915,True,False,0.7861317324615785,0.32550874150247106
1559,2024-12-25,2025-01-22,0.13193257916309273,0.0805348543061977,1.6382047288678045,0.0650114811403351,2.029373532934904,0.10823373637691296,1.2189598509622819,True,False,0.8050608710209971,0.32573931042043197
1560,2024-12-26,2025-01-23,0.13086754617888935,0.08063398024018821,1.6229825910747313,0.06352607927812211,2.0600601778986087,0.10796552676021573,1.212123444454057,True,False,0.8040798953854874,0.32642296551360406
1561,2024-12-27,2025-01-24,0.1551157093112817,0.0793802542522447,1.9540843094099234,0.07008054291857098,2.2133919466279828,0.10398367495343351,1.491731364377595,True,False,0.8166251722846042,0.35058632532514866
1562,2024-12-30,2025-01-27,0.16796148885544793,0.07375779935055006,2.2772030935626786,0.06884983993286888,2.4395334690569586,0.09370916150296421,1.792369989887648,True,False,0.879104437891522,0.3682032742169194
1563,2024-12-31,2025-01-28,0.16197562945287478,0.07401641143364238,2.188374528236756,0.06729170750724424,2.4070667167338176,0.0926792851985883,1.7477004608505764,True,False,0.8760946809078337,0.3637280040477975
1564,2025-01-01,2025-01-29,0.15641790155337074,0.0736332267022957,2.12428422002718,0.06438912010463207,2.429259808166228,0.09127788068193506,1.7136451940467505,True,False,0.8807339987358879,0.35397631758258863
1565,2025-01-02,2025-01-30,0.15662234175264303,0.07386721879801947,2.120322712851921,0.06368840553732621,2.4591970929598874,0.09112349708898365,1.7187920432827402,True,False,0.8779017733199659,0.35543753628137653
1566,2025-01-03,2025-01-31,0.16121098974469456,0.07352130427695704,2.192711232888467,0.06530290084499725,2.468665061715167,0.09135394561809625,1.7646855716406011,True,False,0.8820159907573611,0.36112466807582505
